window_size,window_acc,global_acc,macro_f1,global_samples
100,0.97,0.9396470588235294,0.9668104878858281,42500
100,0.97,0.9397183098591549,0.9623824451410659,42600
100,0.96,0.9397658079625293,0.9554367201426025,42700
100,0.94,0.9397663551401869,0.9310661764705883,42800
100,0.94,0.9397668997668998,0.9125874125874126,42900
100,0.96,0.939813953488372,0.9480249480249481,43000
100,0.94,0.9398143851508121,0.9379909053327822,43100
100,0.94,0.9398148148148148,0.9356499356499357,43200
100,0.96,0.9398614318706697,0.9532491818606825,43300
100,0.95,0.9398847926267281,0.9476932733549535,43400
100,0.95,0.9399080459770115,0.9446841464763802,43500
100,0.93,0.9398853211009174,0.9188969991889699,43600
100,0.93,0.939862700228833,0.9101527403414196,43700
100,0.97,0.939931506849315,0.9672453324598755,43800
100,0.93,0.9399088838268793,0.9174430947045642,43900
100,0.97,0.9399772727272727,0.9688764394646747,44000
100,0.91,0.9399092970521542,0.8918139199423007,44100
100,0.94,0.9399095022624434,0.9363327674023769,44200
100,0.97,0.9399774266365688,0.9639379733141002,44300
100,0.97,0.940045045045045,0.9614940315748941,44400
100,0.95,0.940067415730337,0.9430199430199431,44500
100,0.94,0.940067264573991,0.932157394843962,44600
100,0.97,0.9401342281879195,0.9614940315748941,44700
100,0.92,0.9400892857142857,0.9047619047619048,44800
100,0.95,0.9401113585746103,0.9420692851349786,44900
100,0.94,0.9401111111111111,0.9271491015055853,45000
100,0.89,0.94,0.8874680306905371,45100
100,0.93,0.9399778761061947,0.9244957394024377,45200
100,0.88,0.9398454746136865,0.8697916666666667,45300
100,0.93,0.9398237885462555,0.9279167953866749,45400
100,0.97,0.9398901098901099,0.9688764394646747,45500
100,0.88,0.9397587719298246,0.8787878787878788,45600
100,0.92,0.9397155361050328,0.9197109594540345,45700
100,0.96,0.9397598253275109,0.9547715965626413,45800
100,0.95,0.9397821350762527,0.9466666666666667,45900
100,0.99,0.9398913043478261,0.9898280948021565,46000
100,0.95,0.9399132321041215,0.9493875898370281,46100
100,0.94,0.9399134199134199,0.9369482976040353,46200
100,0.97,0.9399784017278617,0.969309462915601,46300
100,0.95,0.94,0.9476932733549535,46400
100,0.95,0.9400215053763441,0.9454088874331259,46500
100,0.96,0.9400643776824035,0.9575551782682512,46600
100,0.96,0.9401070663811563,0.9586606035551881,46700
100,0.93,0.94008547008547,0.9291426257718393,46800
100,0.95,0.9401066098081023,0.9476932733549535,46900
100,0.98,0.9401914893617022,0.9797979797979798,47000
100,0.95,0.940212314225053,0.9491404740107823,47100
100,0.98,0.9402966101694915,0.9789827658680117,47200
100,0.98,0.9403805496828752,0.9787775891341257,47300
100,0.96,0.94042194092827,0.9547715965626413,47400
100,0.94,0.9404210526315789,0.9363327674023769,47500
100,0.89,0.9403151260504201,0.8886526976414617,47600
100,0.96,0.9403563941299791,0.959983993597439,47700
100,0.94,0.9403556485355649,0.9396135265700483,47800
100,0.97,0.9404175365344468,0.9688764394646747,47900
100,0.95,0.9404375,0.9499949994999499,48000
100,0.95,0.9404573804573805,0.9485119967047678,48100
100,0.92,0.940414937759336,0.9198717948717949,48200
100,0.96,0.940455486542443,0.9586606035551881,48300
100,0.95,0.9404752066115702,0.9499949994999499,48400
100,0.97,0.9405360824742268,0.9668104878858281,48500
100,0.95,0.9405555555555556,0.9430199430199431,48600
100,0.93,0.9405338809034908,0.9253333333333333,48700
100,0.93,0.9405122950819672,0.9291426257718393,48800
100,0.94,0.9405112474437628,0.9396135265700483,48900
100,0.94,0.9405102040816327,0.9384236453201971,49000
100,0.98,0.9405906313645621,0.9780219780219781,49100
100,0.96,0.940630081300813,0.96,49200
100,0.94,0.9406288032454361,0.9388004895960832,49300
100,0.91,0.9405668016194332,0.9066293183940243,49400
100,0.91,0.9405050505050505,0.90292309351742,49500
100,0.95,0.9405241935483871,0.9491404740107823,49600
100,0.95,0.9405432595573441,0.947207264280435,49700
100,0.92,0.9405020080321285,0.9198717948717949,49800
100,0.93,0.9404809619238477,0.9298245614035088,49900
100,0.99,0.94058,0.9892136770574911,50000
100,0.82,0.9403393213572854,0.745906267645398,50100
100,0.82,0.9400996015936255,0.7857142857142857,50200
100,0.76,0.9397415506958251,0.7453310696095077,50300
100,0.88,0.9396230158730159,0.8571428571428572,50400
100,0.84,0.9394257425742574,0.7970573313039067,50500
100,0.85,0.9392490118577075,0.8262078554049357,50600
100,0.9,0.9391715976331361,0.8851102941176471,50700
100,0.96,0.9392125984251969,0.9492643328259767,50800
